1.590,,557586.126,32592.551,-1.310
1.590,,557586.582,32594.220,-1.320
1.560,,557586.482,32596.066,-1.280
1.560,,557586.059,32598.111,-1.280
1.520,,557585.647,32600.200,-1.230
1.520,,557585.425,32601.405,-1.220
1.390,,557585.035,32603.196,-1.080
1.280,,557584.612,32605.031,-0.970
1.220,,557584.278,32607.009,-0.930
1.150,,557584.067,32608.966,-0.850
1.050,,557583.900,32610.944,-0.750
0.990,,557583.822,32612.978,-0.680
0.930,,557583.766,32614.945,-0.620
0.850,,557583.677,32616.891,-0.550
0.780,,557583.554,32618.914,-0.480
0.750,,557583.476,32620.959,-0.450
0.680,,557583.365,32622.981,-0.380
0.620,,557583.209,32624.938,-0.320
0.570,,557583.053,32626.839,-0.270
0.540,,557582.853,32628.873,-0.240
0.470,,557582.719,32630.332,-0.190
0.440,,557582.541,32631.570,-0.220
0.480,,557582.385,32632.775,-0.260
0.420,,557582.341,32633.836,-0.180
0.420,,557582.285,32634.875,-0.180
0.810,,557582.352,32636.024,-0.560
0.390,,557582.719,32637.030,-0.150
0.410,,557583.309,32638.125,-0.170
0.820,,557584.210,32638.987,-0.560
0.410,,557585.133,32639.429,-0.140
0.450,,557586.825,32639.694,-0.160
0.440,,557588.427,32639.363,-0.140
0.500,,557589.918,32638.501,-0.210
0.510,,557591.009,32637.241,-0.210
0.530,,557591.666,32635.693,-0.250
0.600,,557591.777,32634.113,-0.320
0.660,,557591.966,32632.399,-0.390
0.780,,557592.501,32630.598,-0.500
0.870,,557593.246,32628.685,-0.580
0.960,,557594.059,32626.850,-0.670
0.960,,557595.016,32625.170,-0.670
0.930,,557596.128,32623.590,-0.630
0.880,,557597.297,32622.109,-0.580
0.810,,557598.488,32620.672,-0.530
0.960,,557599.790,32619.235,-0.680
1.430,,557601.136,32617.798,-1.160
1.730,,557602.449,32616.361,-1.450
1.860,,557603.740,32615.013,-1.570
1.870,,557605.142,32613.598,-1.600
1.990,,557606.534,32612.172,-1.710
1.820,,557607.913,32610.790,-1.520
1.710,,557609.282,32609.354,-1.430
1.800,,557610.640,32607.917,-1.510
1.840,,557611.986,32606.425,-1.530
1.920,,557613.277,32604.988,-1.620
1.920,,557614.501,32603.650,-1.650
1.960,,557615.837,32602.191,-1.680
1.960,,557617.183,32600.743,-1.660
1.990,,557618.441,32599.351,-1.710
2.050,,557619.743,32597.925,-1.780
2.050,,557621.067,32596.466,-1.750
2.050,,557622.391,32595.062,-1.760
2.050,,557623.705,32593.592,-1.760
2.160,,557625.040,32592.155,-1.870
2.200,,557626.364,32590.696,-1.920
2.290,,557627.700,32589.215,-1.990
2.300,,557629.035,32587.789,-2.010
2.300,,557630.337,32586.319,-2.000
2.360,,557631.606,32584.971,-2.060
2.390,,557632.919,32583.490,-2.110
2.410,,557634.299,32582.020,-2.140
2.450,,557635.556,32580.649,-2.170
2.560,,557636.869,32579.146,-2.270
2.580,,557638.194,32577.598,-2.280
2.630,,557639.496,32576.128,-2.340
